EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
822242,BRYAN CO.,BLUE,04/30/2019,2007,EF3,2,11,300000,0,OK,CST-6, ,136286,C,13,OUN,0,0,NWS Storm Survey, ,15.4,1400,2,SSE,11,NNE,BOKCHITO,33.9711,-96.2071,34.157,-96.0586,"A tornado developed about 2 miles south-southeast of Blue, and quickly became a large and strong tornado. Before crossing SH-70 east of Blue, the tornado widened to 1400 yards and damaged or destroyed a number of mobile homes. One mobile home was blown  about 50-75 yards east-northeast into a grove of trees. A woman in this mobile home suffered significant injuries and died in a hospital on May 2. The tornado crossed US-70 producing significant tree damage. Just north of US-70, another mobile home was destroyed and blown away with another fatality. The tornado moved northeast into a less densely populate area, although at least one other home was unroofed northeast of Blue.||About two miles south of the Atoka County line, the tornado hit an anchored mobile home that was destroyed with the debris scattered hundreds of yards to the east and southeast. The tornado continued to produce tree damage in northern Bryan County and moved into Atoka County near just west of Matoy Road.",A stationary front and and upper wave produced numerous thunderstorms with a variety of severe weather on the 30th.,109
822281,ATOKA CO.,BENTLEY,04/30/2019,2026,EF3,0,5,0,0,OK,CST-6, ,136286,C,5,OUN,0,0,NWS Storm Survey, ,12.2,1000,5,SSE,2,NE,LANE,34.157,-96.0586,34.319,-95.974,"This tornado initially developed in Bryan County near Blue, and entered Atoka County just west of Matoy Road. The tornado produced widespread tree damage as it moved northeast crossing Matoy Road on either side of Clear Boggy Creek. North of the creek, a cabin or small home was destroyed, and another home was damaged. As the tornado moved north-northeast, damage continued to trees, power poles, and sheds. One mobile home was blown off piers south-southwest of Lane. The tornado weakened as it approached State Highway 3 and the town of Lane. The tornado brushed the town of Lane with some tree and shingle damage before dissipating about 1.5 miles northeast of Lane.",A stationary front and and upper wave produced numerous thunderstorms with a variety of severe weather on the 30th.,110
822277,FRONTIER CO.,STOCKVILLE,05/17/2019,1805,EF3,0,0,100000,0,NE,CST-6, ,136758,C,63,LBF,0,0,NWS Storm Survey, ,2.12,400,8,NE,10,NE,STOCKVILLE,40.6119,-100.2722,40.6323,-100.2453,The tornado touched down 8 miles northeast of Stockville. It traveled northeast striking a farmstead 10 miles northeast of Stockville. Two buildings were destroyed with extensive damage to multiple structures at this farmstead.,"A strong upper level trough of low pressure lifted across the central Rockies during the late afternoon of May 17th. As this feature approached a stalled out frontal boundary, which was anchored along the Kansas and Nebraska border, thunderstorms developed and quickly became severe as they lifted north. A lone supercell produced multiple tornadoes while moving northeast through Frontier County. Two farms sustained damage with the Johnson's farm sustaining damage to every building with the tornado rated an EF-3. As storms moved northeast large hail and damaging winds were reported.",111
835976,FORD CO.,BLOOM,05/17/2019,1952,EF3,0,0,500000,0,KS,CST-6, ,138906,C,57,DDC,0,0,NWS Storm Survey, ,18.58,600,6,W,4,W,FORD,37.473,-100.0104,37.6314,-99.8211,"The tornado moved out of Clark County at 1952 LST.  One farm that received EF3 damage was unoccupied at the time as the residents left their safe spot (basement) and drove  1 1/2 miles east.  They left the basement, that did not have any debris in it, on the advice of a storm chaser that was following the tornado.  They (Grandparents and three grand children) were very fortunate that they were not injured, if not worse.",Severe thunderstorms developed in the panhandle of Oklahoma and up into southwest Kansas during the early evening along a dryline.  Storms struggled to develop all afternoon due to warm air aloft but once they did form explosive growth was realized.  Several long tracked and strong tornadoes occurred with the strongest storms.,112
827234,RUNNELS CO.,MILES,05/18/2019,552,EF3,0,0,6000000,0,TX,CST-6, ,137669,C,399,SJT,0,0,NWS Storm Survey, ,18.01,5280,8,SE,1,WNW,BALLINGER,31.5142,-100.0926,31.7544,-99.9735,"This long track EF-3 Tornado damaged or destroyed several homes and outbuildings.  |It snapped tree trunks and even swept one home completely off its foundation.  The tornado wrapped a woman in carpet and threw her for 150 feet.  Thankfully, she survived with minimal injuries.  This tornado was multi-vortex at times as it also remained mostly in rural areas.  It even lodged a steel C-Purlin into a branch of a Mesquite tree at the Ballinger Country Club.  This tornado destroyed the Ballinger High school Baseball field and threw a steel axle into the water tower and punctured it, causing all of the water to drain.  This tornado affected 30 homes and destroyed six homes.",A highly sheared environment coupled with a very unstable airmass resulted in the development of strong tornadoes during the early morning hours of May 18.  At least seven of the eight tornadoes damaged or destroyed several hundred homes across portions of West Central Texas.  One of the supercells produced four long track strong tornadoes.,113
827374,RUNNELS CO.,CREWS,05/18/2019,652,EF3,0,0,0,0,TX,CST-6, ,137669,C,399,SJT,0,0,NWS Storm Survey, ,5.79,5280,3,S,3,NE,CREWS,31.835,-99.7791,31.9106,-99.7364,"This large, wide path tornado remained mostly in the rural part of eastern Runnels County.  It damaged and even snapped tree trunks.  It toppled four high tension steel towers and destroyed another.  The tornado also destroyed a few outbuildings and a Recreational Vehicle. The debris was thrown for at least a half mile.",A highly sheared environment coupled with a very unstable airmass resulted in the development of strong tornadoes during the early morning hours of May 18.  At least seven of the eight tornadoes damaged or destroyed several hundred homes across portions of West Central Texas.  One of the supercells produced four long track strong tornadoes.,114
827376,COLEMAN CO.,GLEN COVE,05/18/2019,720,EF3,0,0,0,0,TX,CST-6, ,137669,C,83,SJT,0,0,NWS Storm Survey, ,7.84,300,3,ESE,1,ESE,SILVER VLY,31.8604,-99.5939,31.9608,-99.5317,"This tornado also remained mostly in rural areas.  However, it destroyed a cabin, a recreational vehicle, outbuildings and numerous trees.  The tornado completely removed the upstairs story of a well built two story residence and caused two exterior walls to collapse.  The roof of a church was also damaged.  This tornado was observed by a trained spotter and videotaped by a member of the public.",A highly sheared environment coupled with a very unstable airmass resulted in the development of strong tornadoes during the early morning hours of May 18.  At least seven of the eight tornadoes damaged or destroyed several hundred homes across portions of West Central Texas.  One of the supercells produced four long track strong tornadoes.,115
822538,MIDLAND CO.,WARFIELD,05/20/2019,1623,EF3,0,0,200000,0,TX,CST-6, ,136872,C,329,MAF,0,0,NWS Storm Survey, ,4.51,225,13,SSW,10,S,WARFIELD,31.7451,-102.287,31.7688,-102.2154,"A thunderstorm moved across Ector County and produced a tornado southeast of Odessa. The tornado developed in Ector County approximately nine miles southeast of Odessa, northeast of the Pleasant Farms community, and moved northeastward into southwest portions of Midland County. The aerial survey of this tornado revealed a clearly defined path. Numerous power poles were broken. The survey also showed pump jacks and other oil field equipment that were toppled by the tornado. The tornado had a lifespan of 15 minutes. Based on research that occurred in association with the May 14, 2010 Notrees tornado, a tornado that also knocked down oil field pump jacks, this tornado was rated as an EF-3 tornado. The cost of damage is a very rough estimate.","An upper level trough was over the Great Basin during the morning hours and moved over the Rocky Mountains during the day. Upper level disturbances moved over West Texas along the edge of this upper trough. A surface trough was over far West Texas and resulted in an abundance of moisture across the area. The atmosphere quickly became unstable as temperatures warmed up at the surface. A dryline was backed up to the higher terrain of West Texas and southeast New Mexico with very good wind shear and atmospheric rotation in place. During the late evening hours, upper lift increased with the approaching upper trough and the area was in a favorable position for lift with the upper jet stream. A low-level jet stream also moved across the area providing more lift. A Pacific front associated with the upper trough moved east and interacted with the dryline to create additional lift. These conditions resulted in thunderstorms rapidly developing and becoming severe with large hail, strong and damaging winds, tornadoes, and flash flooding across West Texas.",116
821603,ECTOR CO.,PLEASANT FARMS,05/20/2019,1623,EF3,0,0,200000,0,TX,CST-6, ,136872,C,135,MAF,0,0,NWS Storm Survey, ,1.29,225,4,NNE,5,NNE,PLEASANT FARMS,31.7333,-102.3041,31.7451,-102.287,"A thunderstorm moved across Ector County and produced a tornado southeast of Odessa. The tornado developed in Ector County approximately nine miles southeast of Odessa, northeast of the Pleasant Farms community, and moved northeastward into southwest portions of Midland County. The aerial survey of this tornado revealed a clearly defined path. Numerous power poles were broken. The survey also showed pump jacks and other oil field equipment that were toppled by the tornado. The tornado had a lifespan of 15 minutes. Based on research that occurred in association with the May 14, 2010 Notrees tornado, a tornado that also knocked down oil field pump jacks, this tornado was rated as an EF-3 tornado. The cost of damage is a very rough estimate.","An upper level trough was over the Great Basin during the morning hours and moved over the Rocky Mountains during the day. Upper level disturbances moved over West Texas along the edge of this upper trough. A surface trough was over far West Texas and resulted in an abundance of moisture across the area. The atmosphere quickly became unstable as temperatures warmed up at the surface. A dryline was backed up to the higher terrain of West Texas and southeast New Mexico with very good wind shear and atmospheric rotation in place. During the late evening hours, upper lift increased with the approaching upper trough and the area was in a favorable position for lift with the upper jet stream. A low-level jet stream also moved across the area providing more lift. A Pacific front associated with the upper trough moved east and interacted with the dryline to create additional lift. These conditions resulted in thunderstorms rapidly developing and becoming severe with large hail, strong and damaging winds, tornadoes, and flash flooding across West Texas.",117
818322,NEMAHA CO.,BERN,05/21/2019,1820,EF3,0,0,0,0,KS,CST-6, ,136342,C,131,TOP,0,0,NWS Storm Survey, ,5.9,300,4,SSE,5,ENE,BERN,39.9243,-95.9335,39.9984,-95.8783,"This short-lived but powerful tornado tracked through northern Nemaha County and damaged several structures. The most severe damage occurred to a home towards the middle of the tornado's path, where low end EF-3 damage was noted. Damage to trees and power lines also occurred. The tornado lifted about 200 yards south of the Nebraska state line.",Supercell t-storms developed quickly along an arc from north central east southeast through northeast Kansas during the late afternoon and early evening on Tuesday May 21st. The supercells occurred in an environment conducive to rapid low level rotation and tornado formation.  At least 6 tornadoes were documented between 4pm and 9 pm during that evening.  Some were longer track tornadoes with the strongest being rated an EF3.,118
828158,CHEROKEE CO.,GALENA,05/22/2019,1905,EF3,0,0,25000,0,KS,CST-6, ,137806,C,21,SGF,0,0,NWS Storm Survey, ,0.45,400,3,N,3,NNE,GALENA,37.1096,-94.6244,37.1136,-94.618,A National Weather Service storm survey determined that an EF-3 tornado with maximum winds of 140 mph touched down just west of the Missouri state line and traveled a half mile to the northeast before passing into Missouri. This tornado was produced by the supercell that spawned the Treece tornado and continued to produce funnel clouds very near the ground through Riverton and the north Galena area before the tornado touched down near Woodchuck Drive and caused roof damage to two homes and downed several trees as it crossed into Missouri along SE 118th Street.,"Multiple rounds of storms producing heavy rainfall, severe winds, hail and tornadoes moved across Southeastern Kansas and into the Missouri Ozarks from May 20th through May 22th as upper level disturbances interacted with a slow moving but powerful storm system over the Central Plains. Tornadoes occurred with each round, with the strongest and most numerous tornadoes occurring during the late afternoon and evening of the 22nd. The cumulative rainfall caused areas of flash flooding with some flooding lingering across the region. Some locations in southeastern Kansas and southwestern Missouri reported in excess of 8 inches of rainfall over the 72 hour period.",119
828159,JASPER CO.,BELLE CENTER,05/22/2019,1906,EF3,0,0,5250000,0,MO,CST-6, ,137355,C,97,SGF,0,0,NWS Storm Survey, ,8.77,440,1,NW,1,SW,ORONOGO,37.1136,-94.618,37.1928,-94.4935,"A National Weather Service storm survey determined that a tornado touched down north of Galena in Cherokee County, Kansas and moved quickly across the Missouri state line along SE 118th Street.  The tornado increased in intensity as it tracked along West Evergreen Road and North Pheasant Lane before crossing Turkey Creek, causing damage to outbuildings and roofs.  Sporadic minor damage continued to Fir Road before damage intensified, including throwing several cars from a salvage yard east of Highway JJ. It then increased further to EF-3 intensity as it carved a path through the Briarbrook Country Club subdivision with dozens of well-built two and three story homes suffering significant damage. Numerous other homes had light to moderate roof damage. The tornado uprooted or snapped numerous trees and several power poles were snapped or leaning. Damaged occurred to several outbuildings between Highway 171 and Ivy Road before the tornado then lifted as it crossed 24th Drive.","Multiple rounds of storms producing heavy rainfall, severe winds, hail and tornadoes moved across the Missouri Ozarks from May 20th and into the early morning hours of May 24th as upper level disturbances interacted with a slow moving but powerful storm system over the central Plains. Tornadoes occurred with each round, with the strongest and most numerous tornadoes occurring during the late afternoon and evening of the 22nd. On the anniversary of the Joplin Tornado off 2011, another tornado, rated EF-3 struck the north side of Joplin. This storm system eventually produced subsequent tornadoes in Golden City, Eldon and Jefferson City. Unfortunately there were three fatalities as a result of the tornado in Golden City.  The cumulative rainfall caused areas of flash flooding with some flooding lingering across the region. Some locations in southeastern Kansas and southwestern Missouri reported in excess of 8 inches of rainfall over the 72 hour period. .",120
828195,JASPER CO.,JASPER,05/22/2019,1951,EF3,0,0,275000,0,MO,CST-6, ,137355,C,97,SGF,0,0,NWS Storm Survey, ,4.03,880,5,ESE,7,WNW,DUDENVILLE,37.308,-94.2343,37.3517,-94.1858,"A National Weather Service storm survey confirmed an EF-3 tornado with maximum winds of 142 mph. This was the last in a series of at least four tornadoes produced by a supercell that tracked out of northeast Oklahoma and southeast Kansas into Jasper County, Missouri.  The tornado touched down near the intersection of Redbud and CR 100, downing power lines and uprooting trees.  Wind speeds increased to an estimated 120 mph as it took the roof off a residence on Redbud before tracking northeast and damaging homes and outbuildings as it crossed the intersections of Sumac and County Road 90, Thorn and Highway T, and then into Barton County.","Multiple rounds of storms producing heavy rainfall, severe winds, hail and tornadoes moved across the Missouri Ozarks from May 20th and into the early morning hours of May 24th as upper level disturbances interacted with a slow moving but powerful storm system over the central Plains. Tornadoes occurred with each round, with the strongest and most numerous tornadoes occurring during the late afternoon and evening of the 22nd. On the anniversary of the Joplin Tornado off 2011, another tornado, rated EF-3 struck the north side of Joplin. This storm system eventually produced subsequent tornadoes in Golden City, Eldon and Jefferson City. Unfortunately there were three fatalities as a result of the tornado in Golden City.  The cumulative rainfall caused areas of flash flooding with some flooding lingering across the region. Some locations in southeastern Kansas and southwestern Missouri reported in excess of 8 inches of rainfall over the 72 hour period. .",121
828197,BARTON CO.,KENOMA,05/22/2019,1958,EF3,3,1,740000,0,MO,CST-6, ,137355,C,11,SGF,0,0,NWS Storm Survey, ,7.26,880,5,S,2,N,GOLDEN CITY,37.3517,-94.1858,37.4305,-94.0983,"A National Weather Service storm survey confirmed an EF-3 tornado with maximum winds of 142 mph. This tornado was the last in a series of at least four tornadoes produced by a supercell that had tracked out of northeast Oklahoma into southwest Missouri. The tornado touched down near the intersection of Redbud and CR 100 in Jasper County and then continued northeast into Barton County just west of SE 70th Lane. Wind speeds increased to 140 mph as the tornado caused significant damage to three homes as it tracked across SE 80th Lane, causing one injury and two fatalities. A third fatality occurred as the tornado destroyed a single wide manufactured home on Highway 126. The roof of another home suffered damage on 126 as well as others on SE 90th Lane before the tornado weakened as it tracked across SE 100th Lane and County Road U before lifting near Highway 160 and 45th Road.","Multiple rounds of storms producing heavy rainfall, severe winds, hail and tornadoes moved across the Missouri Ozarks from May 20th and into the early morning hours of May 24th as upper level disturbances interacted with a slow moving but powerful storm system over the central Plains. Tornadoes occurred with each round, with the strongest and most numerous tornadoes occurring during the late afternoon and evening of the 22nd. On the anniversary of the Joplin Tornado off 2011, another tornado, rated EF-3 struck the north side of Joplin. This storm system eventually produced subsequent tornadoes in Golden City, Eldon and Jefferson City. Unfortunately there were three fatalities as a result of the tornado in Golden City.  The cumulative rainfall caused areas of flash flooding with some flooding lingering across the region. Some locations in southeastern Kansas and southwestern Missouri reported in excess of 8 inches of rainfall over the 72 hour period. .",122
829418,COLE CO.,SCRIVNER,05/22/2019,2220,EF3,0,32,100000000,0,MO,CST-6, ,137933,C,51,LSX,0,0,NWS Storm Survey, ,17.13,1500,2,SW,1,E,JEFFERSON CITY,38.4255,-92.4091,38.5768,-92.158,"A tornado crossed from Miller County (WFO Springfield���s County Warning Area) into Cole County at 1120 PM. As the tornado tracked to the northeast it crossed Lake Carmel and tore the roof off of a one story home on the northeast shore of the lake. Numerous trees were either snapped off or uprooted in the area as well. Damage to the home was rated EF2. Further northeast another one story home lost its roof on Highway D just northwest of intersection with Cole Brook Lane. Damage to this home was rated EF2.  The tornado strengthened from an EF-2 to an EF-3 as it moved into a subdivision off of Heritage Highway just west of U.S. Highway 54, indicated by the complete collapse of a home and complete destruction of a double wide manufactured home. As the tornado moved northeast into the Jefferson City area it destroyed or greatly damaged a warehouse and car dealership, where at least 750 cars were totaled. As it moved into downtown Jefferson City, it caused severe damage to well made residential structures. The tornado crossed the Missouri River and entered Callaway County just to the east-northeast of Jefferson City. The tornado was rated EF3 in Cole County with a path length of 17.08 miles and a max path width of 1500 yards. Thirty two people sustained injuries in Cole County. At least 516 residential buildings, 82 commercial buildings and 30 government buildings sustained moderate to major damage from the tornado in Cole County with another 500 buildings sustaining only minor damage. Overall the tornado was rated EF3 with a path length of 32.63 miles and a max path width of 1500 yards. Thirty three people sustained injuries from this tornado.","A persistent pattern set up over the Mid Mississippi River Valley during May 21-23. Upper level winds were consistently southwesterly, providing large scale lift and moisture to the area. Converging air along frontal boundaries at the surface provided sufficient low level lift to initial storms each night. During the afternoon of May 22, 2019 specifically, a warm front was moving north into southern Missouri, increasing low level moisture. At the same time a cold front was approaching from the west. Storms developed along the cold front as it pushed southeastward through Missouri. The significant low level wind produced storms favorable for hail and tornadoes.",123
829978,ELLIS CO.,CATESBY,05/23/2019,1947,EF3,0,0,150000,0,OK,CST-6, ,137032,C,45,OUN,0,0,NWS Storm Survey, ,1.8,1500,6,NNW,7,N,CATESBY,36.5739,-100.0032,36.593,-99.984,"This tornado developed in Lipscomb County Texas and moved through Beaver County (see Storm Data entries from the NWS Amarillo in the Texas and Oklahoma panhandles) before moving into northwest Ellis County. This tornado was surveyed by meteorologists from both the NWS Norman and Amarillo.||Immediately after moving into Ellis County, a home and outbuilding were completely destroyed. An extended cab pickup truck in a carport at this home was blown 0.3 of a mile northeast with some pieces of the truck found over one half mile northeast of the home. Numerous power poles were snapped both north-south along the county line and east-west along county road 30. ||The tornado continued to move northeast and into Harper County southwest of Laverne.",Isolated supercells that developed in the Texas Panhandle and moved into far northwestern Oklahoma with tornadoes and wind reported on the 23rd.,124
830307,CANADIAN CO.,EL RENO,05/25/2019,2128,EF3,2,29,400000,0,OK,CST-6, ,137035,C,17,OUN,0,0,NWS Storm Survey, ,2.2,75,2,S,3,ESE,EL RENO,35.5,-97.955,35.51,-97.919,"An intense QLCS tornado developed south of El Reno, just south of Interstate 40 and about a mile west of US-81. Initially the tornado affected rural areas, but as it moved east-northeast, it moved through the northwestern portion of an automobile dealership at the northwest corner of Interstate 40 and US-81. There it overturned or displaced a number of vehicles and removed the roof and collapsed many exterior walls of an automobile service building.||Immediately northeast of the automobile dealership, the tornado moved through the southeastern portion of a mobile home park destroying many mobile homes. Although the tornado was relatively narrow, the destruction of mobile homes was complete in the path while mobile homes just a couple of blocks away suffered minimal damage.  Two residents of one mobile home were killed when their home was destroyed.||Just to the northeast of the mobile home park, the tornado hit a two-story motel. Most walls of the second story were collapsed in the portion of the motel that was in the most intense part of the tornado path and the tornado was rated EF3 at this motel. ||Crossing US-81, the tornado significantly damaged another automotive service building and produced significant roof damage to a home on SE 27th Street. The tornado weakened as it moved east-northeast along and just north of SE 27th Street damaging trees before dissipating near Alfadale Road.",Scattered supercells merged into a linear system that produced a variety of severe weather on the 25th.,125
826413,VAN BUREN CO.,LAKE SUGEMA CAMP GD,05/27/2019,1225,EF3,0,0,0,0,IA,CST-6, ,137565,C,177,DVN,0,0,Trained Spotter, ,7.27,100,1,S,3,NW,BONAPARTE ARPT,40.667,-91.9983,40.6755,-91.8601,"A  strong tornado touched down northeast of Cantril and continued east for 17 minutes on a 7.5 mile path.  The tornado was 100 yards at its widest.  A  house and a hunting cabin were destroyed.  The damage to the house was due to estimated maximum wind speeds of 140 MPH.  As the tornado moved east, outbuildings and trees were downed.","Showers and thunderstorms tracked eastward across parts of eastern Iowa and northern Illinois on Memorial Day 2019 as a low pressure system lifted a warm front through the region.   | |Some of the storms produced tornadoes during the early to mid afternoon hours.  Very heavy rain also fell in a short amount of time in areas.  Flash flooding occurred in the Quad Cities metro, with several feet of water on many streets.",126
817483,MERCER CO.,DURBIN,05/27/2019,2102,EF3,1,8,15000000,0,OH,EST-5, ,136052,C,107,ILN,0,0,NWS Storm Survey, ,10.84,250,0,ENE,1,SW,NEPTUNE,40.5515,-84.6911,40.5921,-84.4917,"The tornado appeared to have first touched down west of Celina, near the intersection of Township Line Road and Bunker Hill Road, where about half of a barn's metal roof was removed and strewn in a narrow path to the east-northeast. At least two other barns also lost nearly half of their metal roofing in the vicinity of Bunker Hill Road. Numerous trees in this area, with trunk diameters of 18 to 24 inches, were also snapped and blown down in various directions. This type of damage was consistent with wind speeds of up to 90 mph and associated with an EF1 tornado. ||The next damage occurred to homes and adjacent outbuildings along Mud Pike Road, immediately southeast of the intersection with State Route 118. Two homes retained their main roof structure but many shingles were removed. Two outbuildings and a larger barn were destroyed, likely resulting from EF1 tornado winds of 100 to 110 mph. Additional damage occurred along Hellwarth Road, just south of the intersection with Fairground Road. Several homes and outbuildings were damaged, with the most serious being a home that lost much of its roof and some exterior walls. High-end EF2 tornado winds of 125 to 135 mph likely caused the worst damage at this location. ||The tornado path continued generally along Fairground Road from just east of the intersection with Hellwarth Road to the western corporation limit of the city of Celina. Homes, outbuildings, trees and utility poles were damaged here, and a free-standing cellular communication tower was knocked down. At least two homes suffered partial roof loss and one home lost its entire roof. The cellular tower was a lattice structure at least 300 feet tall and two of the three support attachments at the ground were broken. A 50 to 100 yard swath of trees were snapped and uprooted in a forested area leading up to the western edge of Celina. The damage to the cellular tower and trees was indicative of EF2 tornado wind speeds of 125 to 135 mph. ||More substantial damage was observed just inside the western corporation limit of the city of Celina, along Fairground Road. At least a dozen homes were severely damaged here, with roofs completely uplifted and removed, along with many exterior walls collapsed. One residence was completely lifted from its foundation, with interior walls largely intact, and dropped in an adjoining field approximately 70 yards to the north-northeast. This residence was anchored to a cinder block foundation, with the upper level or two of blocks breaking from the rest under the force of the wind. Significant mud spatter was also observed on what remained of these homes, especially on the north and northeast facing sides, implying a strongly rotating column of air in contact with a nearby muddy field. This type of damage was consistent with wind speeds up to 150 mph and associated with an EF3 tornado. In this area along Fairground Road, a vehicle was thrown into a house, killing a person inside of the house. ||Significant damage continued into a cluster of homes near and northwest of the intersection of Fairground Road and Touvelle Street in Celina. At least two dozen of these homes had partial or complete roof failure and many exterior walls collapsed. Two residences on either side of Jill Avenue were missing large portions of their exterior walls, indicative of winds as high as 140 to 150 mph and associated with an EF3 tornado. Evidence of multiple vortices within the tornado was also evident in the debris pattern here. Several cars were displaced by the wind and uplift in this neighborhood. A thick layer of mud was also spattered on the east and northeast facing sides of these structures, largely opposite the direction of the incoming tornado. ||The degree and extent of damage started to gradually lessen east-northeast from near Touvelle Street to U.S. 127. From there the tornado continued to track farther northeast to near the community of Neptune. An approximately 100 yard swath of trees were snapped and uprooted in a small forested area between U.S. 127 and Celina-Mendon Road, north of Myers Road. A garage roof was displaced off the main structure along Celina-Mendon Road, between State Route 197 and Howick Road, causing exterior walls to also collapse. This damage was likely the result of EF2 tornado winds of 115 to 125 mph. ||A garage was destroyed along State Route 197, just northeast of the intersection with Rice Road. A house farther northeast along Riley Road, just south of the intersection with State Route 197, suffered partial roof removal along with the collapse of a few exterior walls. Based on the damage, wind speeds here were estimated to be at the upper-end of the EF1 range, between 100 and 110 mph. A debris path was evident into the field immediately east-northeast, where the tornado appeared to finally lift.","Thunderstorms developed during the evening hours along a warm front lifting slowly north across the region. Many of the thunderstorms produced tornadoes, including a few strong to violent tornadoes.",127
817681,MIAMI CO.,POTSDAM,05/27/2019,2128,EF3,0,1,10000000,0,OH,EST-5, ,136052,C,109,ILN,0,0,NWS Storm Survey, ,8.34,1320,1,NW,1,S,TROY SKYPARK ARPT,39.9778,-84.4273,39.9725,-84.27,"The tornado initially touched down in Darke County at 2125EST, about a mile southeast if Pitsburg. It moved east and entered Miami County at 2128EST along Hall Road, about a half mile northwest of Potsdam. ||As the tornado entered Miami County, significant tree damage occurred on State Route 721 south of Laura. Structural damage began to occur near the intersection of Wright Road and Markley Road, with partial roof loss to an outbuilding. On Ditmer Road and South Shiloh Road, nearly every property sustained tree damage, some of which was significant.||As the tornado neared State Route 571, structural damage became much more severe. Several homes on State Route 571 between South Shiloh Road and South Range Line Road were rendered uninhabitable. Many homes had at least partial roof removal and some sustained complete roof removal. A few homes suffered the collapse of some exterior walls and while this was more common with garage walls, it also occurred on a few well-built walls away from garages. At one home, a lawn tractor was thrown out into the adjacent field to the northeast.||Damage was very similar across the field on South Range Line Road. Two homes experienced complete roof removal, with one also having walls collapse on multiple sides of the second story of the home. Mud splatter on all sides of structures was significant, and one vehicle interior was largely covered in mud after the failure of the rear window. Another home lost a significant portion of the roof, as well as losing quite a bit of material from an interior wall after the winds had entered the structure.  The rotating winds of the tornado were very obvious on this north-to-south oriented road. Along the northern portion of the tornado track, one home lost its entire roof and had it deposited hundreds of feet into the field to the west, opposite the direction of motion of the tornado. Along the southern portion of the tornado track, debris accumulated across the field, along a tree line over a quarter mile away to the east.||The width of this tornado was most evident as it passed east across Elleman Road. Damage was observed as far south as the intersection with State Route 571 and as far north as several spots along State Route 55. While the damage on State Route 55 was primarily to roofing material and trees, more significant structural damage continued to be observed a little farther south on Elleman Road.||The tornado maintained its intensity as it crossed State Route 48 about a mile and a half north of downtown West Milton. Tree damage was severe along this road, with canopy loss even to trees that remained standing. Many structures were heavily damaged or destroyed. The only known injury from this tornado occurred when a trailer home was flipped over. A well-built brick home suffered the collapse of large portions of the west-facing and south-facing walls, with near-complete roof removal. A garage adjacent to this property was flattened. A trailer home just to the south was completely destroyed, with the failure of nearly all exterior walls and even some interior walls. Debris from these homes and structures was carried about a half mile across the field, stopped only by the tree line from traveling farther.||Widespread tree damage and moderate structural damage continued to be observed as the tornado moved east across Calumet Road, Kessler-Frederick Road, and Kessler Road. One home on Kessler Road lost its entire roof and a full-size camper was thrown and wedged against the garage.||Less significant damage was observed after passing Kessler Road, where the tornado turned from the east to the southeast. Damage observed on Nashville Road south of West Kessler Cowlesville Road was limited to trees, and it is believed that the tornado dissipated somewhere in this vicinity.||This tornado was responsible for a lengthy swath of EF2 level damage, generally 120 to 130 mph, extending from State Route 571 to Kessler Road. However, damage to a few homes on State Route 571, South Range Line Road, and State Route 48, was notably more significant, with a combined degree of roof loss and exterior wall collapse that warranted an estimate of 140 mph winds, within the EF3 category.","Thunderstorms developed during the evening hours along a warm front lifting slowly north across the region. Many of the thunderstorms produced tornadoes, including a few strong to violent tornadoes.",128
